id,source_dataset,original_label,num_generations,exact_match_agreement,unique_response_ratio,majority_response_fraction,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,generation_disagreement
fever_218249,fever,1,5,0.0,1.0,0.2,0.8882519602775574,0.8445589542388916,0.958124041557312,0.03794670104980469,0.11174803972244263
fever_116103,fever,0,5,0.0,1.0,0.2,0.7969843149185181,0.7273399829864502,0.878832221031189,0.047937117516994476,0.20301568508148193
fever_171500,fever,0,5,0.0,1.0,0.2,0.7120830416679382,0.5533087253570557,0.831791877746582,0.1058281734585762,0.28791695833206177
fever_55468,fever,0,5,0.0,1.0,0.2,0.866603672504425,0.8234374523162842,0.9426730275154114,0.030674736946821213,0.13339632749557495
fever_129026,fever,1,5,0.0,1.0,0.2,0.8260575532913208,0.756603479385376,0.9108104705810547,0.04811307415366173,0.1739424467086792
fever_113297,fever,0,5,0.0,1.0,0.2,0.7574671506881714,0.587924599647522,0.8923062086105347,0.09013282507658005,0.2425328493118286
fever_179832,fever,0,5,0.0,1.0,0.2,0.8700148463249207,0.7988379001617432,0.9328056573867798,0.04090045392513275,0.12998515367507935
fever_6684,fever,0,5,0.0,1.0,0.2,0.8607122302055359,0.8076848983764648,0.9311764240264893,0.034518782049417496,0.1392877697944641
fever_155955,fever,0,5,0.0,1.0,0.2,0.9094330668449402,0.8443158864974976,0.9636595845222473,0.04826805368065834,0.09056693315505981
fever_160795,fever,0,5,0.0,1.0,0.2,0.8246753811836243,0.7483182549476624,0.9224531650543213,0.054145507514476776,0.17532461881637573
fever_38750,fever,1,5,0.0,1.0,0.2,0.846856951713562,0.7950609922409058,0.9143984317779541,0.0355769507586956,0.153143048286438
fever_192759,fever,1,5,0.0,1.0,0.2,0.850659191608429,0.6025925874710083,0.9680729508399963,0.10359714925289154,0.14934080839157104
fever_38267,fever,1,5,0.0,1.0,0.2,0.8003156781196594,0.731390118598938,0.9362642765045166,0.06410246342420578,0.19968432188034058
fever_3337,fever,0,5,0.0,1.0,0.2,0.9216667413711548,0.8837456703186035,0.9610385298728943,0.024489235132932663,0.07833325862884521
fever_224557,fever,0,5,0.0,1.0,0.2,0.8442550897598267,0.7378842830657959,0.9483803510665894,0.06740232557058334,0.15574491024017334
fever_195040,fever,0,5,0.0,1.0,0.2,0.7375167608261108,0.5257917642593384,0.9089680910110474,0.11600229144096375,0.26248323917388916
fever_183415,fever,0,5,0.0,1.0,0.2,0.9116983413696289,0.8453786969184875,0.9450253248214722,0.02837318368256092,0.0883016586303711
fever_187213,fever,0,5,0.0,1.0,0.2,0.8797019720077515,0.7724907398223877,0.9413191080093384,0.05167698487639427,0.12029802799224854
fever_124862,fever,1,5,0.0,1.0,0.2,0.8838499188423157,0.8532732725143433,0.9203180074691772,0.02237704209983349,0.11615008115768433
fever_87793,fever,1,5,0.0,1.0,0.2,0.8291493654251099,0.6938430070877075,0.9229151606559753,0.08252792060375214,0.17085063457489014
fever_37202,fever,1,5,0.0,1.0,0.2,0.7810341715812683,0.6481537222862244,0.9095394611358643,0.09463488310575485,0.2189658284187317
fever_137360,fever,0,5,0.0,1.0,0.2,0.8679519891738892,0.7992600202560425,0.9295699596405029,0.03636705130338669,0.13204801082611084
fever_125010,fever,0,5,0.0,1.0,0.2,0.7928584218025208,0.6561695337295532,0.9266636371612549,0.07555283606052399,0.20714157819747925
fever_175633,fever,1,5,0.0,1.0,0.2,0.8777831792831421,0.8075145483016968,0.9496979713439941,0.04066995158791542,0.12221682071685791
fever_124986,fever,1,5,0.0,1.0,0.2,0.8948239088058472,0.819460391998291,0.9478285312652588,0.04417829588055611,0.10517609119415283
fever_90615,fever,1,5,0.0,1.0,0.2,0.8372772932052612,0.7870017886161804,0.9138237237930298,0.0346776619553566,0.16272270679473877
fever_112757,fever,1,5,0.0,1.0,0.2,0.9016003608703613,0.8403334617614746,0.937137246131897,0.032861460000276566,0.09839963912963867
fever_183416,fever,0,5,0.0,1.0,0.2,0.962690532207489,0.9392115473747253,0.9837995767593384,0.012851432897150517,0.037309467792510986
fever_101322,fever,1,5,0.0,1.0,0.2,0.8966214060783386,0.8350775837898254,0.9363272190093994,0.03419981524348259,0.10337859392166138
fever_215497,fever,1,5,0.0,1.0,0.2,0.902138888835907,0.8561348915100098,0.9489777684211731,0.031784217804670334,0.09786111116409302
fever_159689,fever,0,5,0.0,1.0,0.2,0.8194921612739563,0.6556652784347534,0.9169773459434509,0.08694589883089066,0.1805078387260437
fever_147260,fever,1,5,0.0,1.0,0.2,0.795488715171814,0.7485078573226929,0.8700191974639893,0.040775734931230545,0.20451128482818604
fever_165121,fever,0,5,0.0,1.0,0.2,0.7913151979446411,0.7092667818069458,0.8733435869216919,0.058249179273843765,0.2086848020553589
fever_183459,fever,0,5,0.0,1.0,0.2,0.8480349779129028,0.7526624202728271,0.9385508894920349,0.050494082272052765,0.15196502208709717
fever_129932,fever,0,5,0.0,1.0,0.2,0.9180271029472351,0.8738296031951904,0.9584203958511353,0.023607904091477394,0.08197289705276489
fever_205095,fever,1,5,0.0,1.0,0.2,0.8335322141647339,0.7542058825492859,0.8685221672058105,0.0377853661775589,0.1664677858352661
fever_99800,fever,0,5,0.0,1.0,0.2,0.894166111946106,0.8247829079627991,0.9235576391220093,0.029118919745087624,0.10583388805389404
fever_33009,fever,0,5,0.0,1.0,0.2,0.927831768989563,0.8747228384017944,0.9610941410064697,0.0319192111492157,0.07216823101043701
fever_177533,fever,1,5,0.0,1.0,0.2,0.8192194104194641,0.7568631172180176,0.9063379764556885,0.05264696478843689,0.1807805895805359
fever_132620,fever,0,5,0.0,1.0,0.2,0.7838344573974609,0.702297568321228,0.8594106435775757,0.054146382957696915,0.21616554260253906
fever_218362,fever,0,5,0.0,1.0,0.2,0.8735004663467407,0.7777872681617737,0.9491678476333618,0.05192422494292259,0.12649953365325928
fever_141188,fever,1,5,0.0,1.0,0.2,0.8172121047973633,0.7481083869934082,0.8685402870178223,0.04278918728232384,0.18278789520263672
fever_29113,fever,1,5,0.0,1.0,0.2,0.6982681155204773,0.5882742404937744,0.7711508274078369,0.06604569405317307,0.3017318844795227
fever_89908,fever,0,5,0.0,1.0,0.2,0.8734070062637329,0.8479244709014893,0.9358550906181335,0.02448750101029873,0.1265929937362671
fever_67529,fever,0,5,0.0,1.0,0.2,0.9129434823989868,0.8790023922920227,0.941928505897522,0.01859143190085888,0.08705651760101318
fever_216791,fever,1,5,0.0,1.0,0.2,0.6884640455245972,0.47142839431762695,0.8970339298248291,0.16408228874206543,0.31153595447540283
fever_125695,fever,1,5,0.0,1.0,0.2,0.8933080434799194,0.8338222503662109,0.9407859444618225,0.03725229203701019,0.10669195652008057
fever_11346,fever,0,5,0.0,1.0,0.2,0.834010899066925,0.7100310325622559,0.9448505640029907,0.08660388737916946,0.16598910093307495
fever_100366,fever,1,5,0.0,1.0,0.2,0.8090518712997437,0.6857756972312927,0.9199215173721313,0.08708027750253677,0.19094812870025635
fever_53097,fever,0,5,0.0,1.0,0.2,0.8959592580795288,0.8541029095649719,0.9617283344268799,0.032702505588531494,0.10404074192047119
fever_44347,fever,1,5,0.0,1.0,0.2,0.9522797465324402,0.9196025133132935,0.9938544034957886,0.025022169575095177,0.047720253467559814
fever_216352,fever,0,5,0.0,1.0,0.2,0.8247801065444946,0.7141416072845459,0.9600262641906738,0.06578715145587921,0.17521989345550537
fever_185426,fever,1,5,0.0,1.0,0.2,0.6340174674987793,0.4702602028846741,0.7272006273269653,0.08151966333389282,0.3659825325012207
fever_194362,fever,0,5,0.0,1.0,0.2,0.6519811153411865,0.4364472031593323,0.8170925974845886,0.10811898857355118,0.3480188846588135
fever_219155,fever,1,5,0.0,1.0,0.2,0.8969231843948364,0.8525402545928955,0.9811608791351318,0.04306048899888992,0.10307681560516357
fever_203997,fever,0,5,0.0,1.0,0.2,0.895235538482666,0.764463484287262,0.9918606281280518,0.09776623547077179,0.10476446151733398
fever_26886,fever,0,5,0.0,1.0,0.2,0.8550437092781067,0.7920724153518677,0.9372527599334717,0.04098406806588173,0.1449562907218933
fever_138023,fever,0,5,0.0,1.0,0.2,0.9495878219604492,0.9219523668289185,0.9679611921310425,0.012953171506524086,0.05041217803955078
fever_164411,fever,1,5,0.0,1.0,0.2,0.8359373211860657,0.6799377202987671,0.909630298614502,0.08182343095541,0.16406267881393433
fever_198427,fever,0,5,0.0,1.0,0.2,0.8868139982223511,0.7692043781280518,0.9747978448867798,0.08611592650413513,0.11318600177764893
fever_23588,fever,0,5,0.0,1.0,0.2,0.845177173614502,0.7744802236557007,0.9579312205314636,0.061959344893693924,0.15482282638549805
fever_59266,fever,0,5,0.0,1.0,0.2,0.9241205453872681,0.8698320984840393,0.9607115387916565,0.025857292115688324,0.07587945461273193
fever_4822,fever,0,5,0.0,1.0,0.2,0.8442126512527466,0.7485377192497253,0.9401888847351074,0.06907248497009277,0.15578734874725342
fever_41316,fever,0,5,0.0,1.0,0.2,0.6835088133811951,0.6240106821060181,0.781414270401001,0.05097367987036705,0.31649118661880493
fever_66845,fever,0,5,0.0,1.0,0.2,0.8999655842781067,0.8633332252502441,0.9561983346939087,0.028914444148540497,0.10003441572189331
fever_88082,fever,1,5,0.0,1.0,0.2,0.8265652656555176,0.756847083568573,0.8821409940719604,0.041063372045755386,0.17343473434448242
fever_207010,fever,1,5,0.0,1.0,0.2,0.8951107263565063,0.8523216247558594,0.9604979157447815,0.03513914719223976,0.10488927364349365
fever_86568,fever,1,5,0.0,1.0,0.2,0.6505768299102783,0.5839157104492188,0.7577112913131714,0.060126982629299164,0.3494231700897217
fever_160927,fever,1,5,0.0,1.0,0.2,0.884909987449646,0.8247343897819519,0.9326319694519043,0.03565770387649536,0.115090012550354
fever_127981,fever,0,5,0.0,1.0,0.2,0.9044500589370728,0.8456945419311523,0.9785162806510925,0.04070771113038063,0.09554994106292725
fever_53676,fever,0,5,0.0,1.0,0.2,0.8803268671035767,0.8504714965820312,0.9289736747741699,0.023229148238897324,0.11967313289642334
fever_88619,fever,0,5,0.0,1.0,0.2,0.8700264096260071,0.7532979249954224,0.946190595626831,0.06639155000448227,0.12997359037399292
fever_110672,fever,1,5,0.0,1.0,0.2,0.8153247833251953,0.7684686183929443,0.8998196125030518,0.035887353122234344,0.1846752166748047
fever_68973,fever,0,5,0.0,1.0,0.2,0.9200292825698853,0.873073160648346,0.971653163433075,0.03054455667734146,0.07997071743011475
fever_120046,fever,1,5,0.0,1.0,0.2,0.8271280527114868,0.7635446786880493,0.927541971206665,0.04668508097529411,0.17287194728851318
fever_139174,fever,1,5,0.0,1.0,0.2,0.9186444282531738,0.9022931456565857,0.9356669187545776,0.010866807773709297,0.08135557174682617
fever_150614,fever,0,5,0.0,1.0,0.2,0.6571478843688965,0.5365643501281738,0.7904410362243652,0.06692353636026382,0.3428521156311035
fever_68610,fever,0,5,0.0,1.0,0.2,0.8722540140151978,0.7606424689292908,0.9562215209007263,0.0653228685259819,0.12774598598480225
fever_155865,fever,0,5,0.0,1.0,0.2,0.7723686695098877,0.6593097448348999,0.8464043140411377,0.055847618728876114,0.2276313304901123
fever_148735,fever,0,5,0.0,1.0,0.2,0.888574481010437,0.8073298931121826,0.9736412763595581,0.05397427827119827,0.11142551898956299
fever_38944,fever,0,5,0.0,1.0,0.2,0.8295899629592896,0.7941138744354248,0.8827311992645264,0.027252843603491783,0.17041003704071045
fever_48514,fever,1,5,0.0,1.0,0.2,0.8433332443237305,0.7543696165084839,0.9201633930206299,0.050759389996528625,0.15666675567626953
fever_142899,fever,1,5,0.0,1.0,0.2,0.8185703158378601,0.6950432062149048,0.92275470495224,0.06901688873767853,0.1814296841621399
fever_212768,fever,1,5,0.0,1.0,0.2,0.8538873791694641,0.806126594543457,0.919633150100708,0.036680255085229874,0.1461126208305359
fever_205065,fever,0,5,0.0,1.0,0.2,0.856975257396698,0.7126234173774719,0.9247555136680603,0.05852832272648811,0.143024742603302
fever_178213,fever,0,5,0.0,1.0,0.2,0.8356605768203735,0.5996677875518799,0.9874762296676636,0.11988106369972229,0.16433942317962646
fever_145956,fever,1,5,0.0,1.0,0.2,0.941756546497345,0.9172500967979431,0.9592218399047852,0.01653122343122959,0.05824345350265503
fever_166474,fever,0,5,0.0,1.0,0.2,0.6960141658782959,0.5877255201339722,0.7755742073059082,0.051673002541065216,0.3039858341217041
fever_29543,fever,0,5,0.0,1.0,0.2,0.8084575533866882,0.6952195763587952,0.8739064931869507,0.05357872694730759,0.19154244661331177
fever_130614,fever,1,5,0.0,1.0,0.2,0.9013802409172058,0.8465125560760498,0.943549633026123,0.038376666605472565,0.09861975908279419
fever_34180,fever,0,5,0.0,1.0,0.2,0.903373122215271,0.885909914970398,0.9261308908462524,0.013753383420407772,0.096626877784729
fever_192837,fever,0,5,0.0,1.0,0.2,0.8717632293701172,0.7212182283401489,0.9942888021469116,0.11036416888237,0.1282367706298828
fever_22724,fever,1,5,0.0,1.0,0.2,0.905121922492981,0.8669471740722656,0.9527817964553833,0.025817330926656723,0.09487807750701904
fever_23296,fever,0,5,0.0,1.0,0.2,0.882655143737793,0.810172438621521,0.9813547134399414,0.04297759383916855,0.11734485626220703
fever_78395,fever,0,5,0.0,1.0,0.2,0.8704004287719727,0.7950038909912109,0.9201244711875916,0.03907550126314163,0.12959957122802734
fever_7183,fever,1,5,0.0,1.0,0.2,0.89605712890625,0.8204963803291321,0.9430323839187622,0.033543869853019714,0.10394287109375
fever_182700,fever,0,5,0.0,1.0,0.2,0.6098347306251526,0.46153056621551514,0.7806897163391113,0.09691861271858215,0.3901652693748474
fever_75838,fever,0,5,0.0,1.0,0.2,0.704494297504425,0.5614024996757507,0.9266750812530518,0.11377371102571487,0.29550570249557495
fever_162881,fever,0,5,0.0,1.0,0.2,0.7887519598007202,0.7068123817443848,0.8732880353927612,0.05160617083311081,0.21124804019927979
fever_192053,fever,1,5,0.0,1.0,0.2,0.8880831003189087,0.8543683290481567,0.9457288980484009,0.024262072518467903,0.11191689968109131
fever_18542,fever,0,5,0.0,1.0,0.2,0.7185503244400024,0.5992834568023682,0.8420834541320801,0.07920052111148834,0.28144967555999756
fever_40205,fever,0,5,0.0,1.0,0.2,0.5070570707321167,0.39748361706733704,0.627985954284668,0.07179243862628937,0.4929429292678833
fever_45018,fever,1,5,0.0,1.0,0.2,0.8707212209701538,0.7605664730072021,0.9421810507774353,0.059379033744335175,0.1292787790298462
fever_99546,fever,1,5,0.0,1.0,0.2,0.6931923031806946,0.5944106578826904,0.8636628985404968,0.08292696624994278,0.3068076968193054
fever_108162,fever,1,5,0.0,1.0,0.2,0.8217889666557312,0.6256285905838013,0.9627208709716797,0.1370547115802765,0.1782110333442688
fever_225281,fever,0,5,0.0,1.0,0.2,0.6315801739692688,0.5110536813735962,0.7828161716461182,0.09058438241481781,0.3684198260307312
fever_129780,fever,1,5,0.0,1.0,0.2,0.8575044870376587,0.722762942314148,0.9677790403366089,0.0770537480711937,0.1424955129623413
fever_8304,fever,1,5,0.0,1.0,0.2,0.8918339014053345,0.8268930912017822,0.9865583181381226,0.053893495351076126,0.10816609859466553
fever_159709,fever,0,5,0.0,1.0,0.2,0.7997838258743286,0.6870012879371643,0.942119836807251,0.06917329132556915,0.2002161741256714
fever_209088,fever,0,5,0.0,1.0,0.2,0.7626563310623169,0.6360170841217041,0.9323158860206604,0.09675662964582443,0.2373436689376831
fever_198896,fever,0,5,0.0,1.0,0.2,0.7851408123970032,0.7019137740135193,0.9282082319259644,0.07174655795097351,0.21485918760299683
fever_157098,fever,1,5,0.0,1.0,0.2,0.8934600949287415,0.8188562989234924,0.9788233041763306,0.05360347405076027,0.10653990507125854
fever_70208,fever,1,5,0.0,1.0,0.2,0.7814903855323792,0.6609882116317749,0.9490689039230347,0.08550954610109329,0.21850961446762085
fever_142839,fever,1,5,0.0,1.0,0.2,0.7144385576248169,0.4924190640449524,0.8667849898338318,0.12391684204339981,0.2855614423751831
fever_84836,fever,1,5,0.0,1.0,0.2,0.9281499981880188,0.9056124687194824,0.9504939317703247,0.0138451112434268,0.0718500018119812
fever_2144,fever,0,5,0.0,1.0,0.2,0.9108085632324219,0.8389624357223511,0.9560778141021729,0.040122125297784805,0.08919143676757812
fever_215130,fever,0,5,0.0,1.0,0.2,0.7483960390090942,0.6714817881584167,0.8222101330757141,0.05144989863038063,0.25160396099090576
fever_92128,fever,1,5,0.0,1.0,0.2,0.8637212514877319,0.8076420426368713,0.9592078924179077,0.05571863055229187,0.13627874851226807
fever_170953,fever,1,5,0.0,1.0,0.2,0.9142106175422668,0.8538022041320801,0.9558676481246948,0.03270530328154564,0.08578938245773315
fever_207006,fever,1,5,0.0,1.0,0.2,0.817435085773468,0.7174320816993713,0.9240057468414307,0.05445847287774086,0.18256491422653198
fever_116715,fever,0,5,0.0,1.0,0.2,0.811445415019989,0.7450193166732788,0.8618494272232056,0.03354194015264511,0.188554584980011
fever_8492,fever,0,5,0.0,1.0,0.2,0.757554829120636,0.663275957107544,0.8388990759849548,0.052049387246370316,0.242445170879364
fever_180730,fever,0,5,0.0,1.0,0.2,0.8823075294494629,0.8090595006942749,0.9896365404129028,0.05941780284047127,0.11769247055053711
fever_159324,fever,0,5,0.0,1.0,0.2,0.9517802000045776,0.9250987768173218,0.9695377349853516,0.013599717989563942,0.04821979999542236
fever_182268,fever,1,5,0.0,1.0,0.2,0.8460314869880676,0.7047487497329712,0.9237440824508667,0.08366978168487549,0.15396851301193237
fever_133797,fever,1,5,0.0,1.0,0.2,0.825217068195343,0.7475184202194214,0.9155392646789551,0.05207280442118645,0.17478293180465698
fever_161530,fever,0,5,0.0,1.0,0.2,0.8290244936943054,0.7055197954177856,0.9192616939544678,0.07081043720245361,0.17097550630569458
fever_1934,fever,0,5,0.0,1.0,0.2,0.8955267071723938,0.8186079263687134,0.9699364900588989,0.04742996022105217,0.1044732928276062
fever_208420,fever,1,5,0.0,1.0,0.2,0.8119789361953735,0.7251086831092834,0.9070016145706177,0.0537746287882328,0.18802106380462646
fever_77157,fever,1,5,0.0,1.0,0.2,0.9086931347846985,0.8593488931655884,0.98275226354599,0.03897036612033844,0.09130686521530151
fever_141370,fever,0,5,0.0,1.0,0.2,0.9198259115219116,0.855035126209259,0.9463245272636414,0.026749655604362488,0.08017408847808838
fever_173725,fever,0,5,0.0,1.0,0.2,0.8280563354492188,0.7154690623283386,0.9684196710586548,0.0893406793475151,0.17194366455078125
fever_49125,fever,1,5,0.0,1.0,0.2,0.8442870378494263,0.7701961994171143,0.9024864435195923,0.03774251416325569,0.15571296215057373
fever_50948,fever,1,5,0.0,1.0,0.2,0.8164559602737427,0.7159405946731567,0.8994747400283813,0.058433182537555695,0.18354403972625732
fever_166383,fever,1,5,0.0,1.0,0.2,0.8405393362045288,0.7155678272247314,0.9252283573150635,0.0612313486635685,0.1594606637954712
fever_85881,fever,1,5,0.0,1.0,0.2,0.8979204297065735,0.8715964555740356,0.9307998418807983,0.017126083374023438,0.10207957029342651
fever_91114,fever,1,5,0.0,1.0,0.2,0.9074993133544922,0.8710333108901978,0.9499107599258423,0.02443666383624077,0.09250068664550781
fever_117192,fever,1,5,0.0,1.0,0.2,0.7760607600212097,0.6350422501564026,0.8896965384483337,0.07705240696668625,0.22393923997879028
fever_86738,fever,1,5,0.0,1.0,0.2,0.7668130397796631,0.6278208494186401,0.9016441106796265,0.07695411145687103,0.23318696022033691
fever_226445,fever,0,5,0.0,1.0,0.2,0.8594344258308411,0.7611995935440063,0.9234335422515869,0.05878952518105507,0.14056557416915894
fever_147207,fever,1,5,0.0,1.0,0.2,0.5204387903213501,0.190746009349823,0.7319090366363525,0.1722976714372635,0.4795612096786499
fever_226136,fever,0,5,0.0,1.0,0.2,0.8687511682510376,0.7616313695907593,0.9444466829299927,0.06486102193593979,0.1312488317489624
fever_205107,fever,1,5,0.0,1.0,0.2,0.9242345690727234,0.9071451425552368,0.9530236721038818,0.014315333217382431,0.07576543092727661
fever_107589,fever,0,5,0.0,1.0,0.2,0.8511532545089722,0.7420198917388916,0.9730736017227173,0.07334327697753906,0.14884674549102783
fever_105896,fever,0,5,0.0,1.0,0.2,0.7848231196403503,0.7106891870498657,0.9021582007408142,0.053151685744524,0.21517688035964966
fever_181271,fever,1,5,0.0,1.0,0.2,0.7092106938362122,0.5432165861129761,0.8743864297866821,0.0846317782998085,0.29078930616378784
fever_34156,fever,0,5,0.0,1.0,0.2,0.7719272971153259,0.7105598449707031,0.83250492811203,0.04333607852458954,0.22807270288467407
fever_122887,fever,1,5,0.0,1.0,0.2,0.7931265830993652,0.703038215637207,0.8962444067001343,0.05903879553079605,0.20687341690063477
fever_161556,fever,1,5,0.0,1.0,0.2,0.858230710029602,0.8204821348190308,0.9053874015808105,0.0265268012881279,0.14176928997039795
fever_139090,fever,1,5,0.0,1.0,0.2,0.7885262370109558,0.6669480800628662,0.8684414625167847,0.06001028046011925,0.2114737629890442
fever_129729,fever,1,5,0.0,1.0,0.2,0.8424156904220581,0.7123885154724121,0.9053949117660522,0.05916738510131836,0.1575843095779419
fever_11414,fever,0,5,0.1,0.8,0.4,0.8580821752548218,0.8128050565719604,0.9999999403953552,0.05282066389918327,0.14191782474517822
fever_18574,fever,0,5,0.0,1.0,0.2,0.9135087132453918,0.8763091564178467,0.9371839761734009,0.020989621058106422,0.08649128675460815
fever_145624,fever,1,5,0.0,1.0,0.2,0.8937390446662903,0.8399921655654907,0.944095253944397,0.03283056989312172,0.10626095533370972
fever_191439,fever,1,5,0.0,1.0,0.2,0.8026558756828308,0.7541676163673401,0.8650195002555847,0.03839944675564766,0.1973441243171692
fever_222896,fever,0,5,0.0,1.0,0.2,0.8479962348937988,0.7253363132476807,0.9369984865188599,0.06448803097009659,0.15200376510620117
fever_119212,fever,0,5,0.0,1.0,0.2,0.8565524816513062,0.7669961452484131,0.9116102457046509,0.050588302314281464,0.14344751834869385
fever_34353,fever,1,5,0.0,1.0,0.2,0.8334087133407593,0.7405459880828857,0.9303040504455566,0.06580305844545364,0.16659128665924072
fever_160764,fever,0,5,0.0,1.0,0.2,0.9085900187492371,0.8469525575637817,0.9643594026565552,0.03753124549984932,0.09140998125076294
fever_202930,fever,1,5,0.0,1.0,0.2,0.881517231464386,0.8086587190628052,0.957055926322937,0.041926294565200806,0.11848276853561401
fever_168923,fever,0,5,0.0,1.0,0.2,0.825099766254425,0.7289267778396606,0.9142072200775146,0.058652810752391815,0.17490023374557495
fever_205126,fever,0,5,0.0,1.0,0.2,0.9002426862716675,0.8748514652252197,0.9335513710975647,0.01921301707625389,0.09975731372833252
fever_76307,fever,0,5,0.0,1.0,0.2,0.8223609924316406,0.7242470979690552,0.893647313117981,0.05741191655397415,0.17763900756835938
fever_215477,fever,1,5,0.0,1.0,0.2,0.7520461678504944,0.6555547714233398,0.8468550443649292,0.06563616544008255,0.24795383214950562
fever_15913,fever,0,5,0.0,1.0,0.2,0.7065366506576538,0.6248849630355835,0.7917565107345581,0.0462837852537632,0.2934633493423462
fever_65511,fever,0,5,0.0,1.0,0.2,0.8774185180664062,0.8516373038291931,0.9226632118225098,0.02096644602715969,0.12258148193359375
fever_89014,fever,1,5,0.0,1.0,0.2,0.7497602701187134,0.6067805290222168,0.8234225511550903,0.06283678859472275,0.2502397298812866
fever_205092,fever,1,5,0.0,1.0,0.2,0.6942356824874878,0.42644980549812317,0.9053541421890259,0.1642189919948578,0.3057643175125122
fever_69655,fever,1,5,0.0,1.0,0.2,0.8670706748962402,0.8161028623580933,0.951652467250824,0.0331912524998188,0.13292932510375977
fever_74163,fever,1,5,0.0,1.0,0.2,0.8741434216499329,0.8062453866004944,0.9433962106704712,0.04125015437602997,0.12585657835006714
fever_201457,fever,0,5,0.0,1.0,0.2,0.850954532623291,0.7337910532951355,0.9454771280288696,0.06488578021526337,0.14904546737670898
fever_216399,fever,1,5,0.0,1.0,0.2,0.7139584422111511,0.5421959757804871,0.8572781085968018,0.09167002886533737,0.2860415577888489
fever_76126,fever,1,5,0.0,1.0,0.2,0.8743410110473633,0.8120119571685791,0.9322623610496521,0.036993883550167084,0.12565898895263672
fever_135951,fever,1,5,0.0,1.0,0.2,0.9186949729919434,0.8935690522193909,0.9484626054763794,0.01999037340283394,0.08130502700805664
fever_180717,fever,1,5,0.0,1.0,0.2,0.7951319217681885,0.7103430032730103,0.9174143075942993,0.06835050880908966,0.20486807823181152
fever_111850,fever,1,5,0.0,1.0,0.2,0.6848708391189575,0.5744796395301819,0.8199188113212585,0.07438457012176514,0.3151291608810425
fever_171901,fever,1,5,0.0,1.0,0.2,0.7724181413650513,0.6423336267471313,0.8991295099258423,0.08229895681142807,0.22758185863494873
fever_48048,fever,1,5,0.0,1.0,0.2,0.8828092813491821,0.7740723490715027,0.971772313117981,0.0539398193359375,0.11719071865081787
fever_42922,fever,0,5,0.0,1.0,0.2,0.933363139629364,0.8813199400901794,0.9885749816894531,0.034995805472135544,0.06663686037063599
fever_124817,fever,1,5,0.0,1.0,0.2,0.8003832101821899,0.7384589910507202,0.8881388902664185,0.045889999717473984,0.19961678981781006
fever_117699,fever,0,5,0.0,1.0,0.2,0.7882304787635803,0.7265959978103638,0.878349244594574,0.051135629415512085,0.21176952123641968
fever_106478,fever,1,5,0.0,1.0,0.2,0.9266178011894226,0.883606493473053,0.9703575372695923,0.028317587450146675,0.07338219881057739
fever_69354,fever,1,5,0.0,1.0,0.2,0.7746060490608215,0.682036280632019,0.8948837518692017,0.06996246427297592,0.22539395093917847
fever_62835,fever,1,5,0.0,1.0,0.2,0.8402530550956726,0.7614823579788208,0.9425052404403687,0.056271735578775406,0.1597469449043274
fever_142717,fever,0,5,0.0,1.0,0.2,0.7732217311859131,0.6789300441741943,0.8758225440979004,0.0651773139834404,0.22677826881408691
fever_218479,fever,0,5,0.0,1.0,0.2,0.8307889699935913,0.6927437782287598,0.9203554391860962,0.07432837039232254,0.1692110300064087
fever_205121,fever,1,5,0.0,1.0,0.2,0.8661118745803833,0.7782884240150452,0.9754515886306763,0.054276470094919205,0.1338881254196167
fever_157640,fever,0,5,0.0,1.0,0.2,0.8198413848876953,0.726990818977356,0.8805735111236572,0.04916517436504364,0.1801586151123047
fever_50923,fever,0,5,0.0,1.0,0.2,0.8315275311470032,0.7367101907730103,0.9180768132209778,0.05608426034450531,0.16847246885299683
fever_166919,fever,0,5,0.0,1.0,0.2,0.6777423024177551,0.5678896903991699,0.8279324769973755,0.07826688885688782,0.3222576975822449
fever_123189,fever,1,5,0.0,1.0,0.2,0.9007318615913391,0.8805829286575317,0.9296646118164062,0.01576319709420204,0.09926813840866089
fever_43974,fever,1,5,0.0,1.0,0.2,0.7458162903785706,0.5015636682510376,0.966768741607666,0.19415634870529175,0.25418370962142944
fever_50198,fever,1,5,0.0,1.0,0.2,0.805526614189148,0.7334421873092651,0.9031230807304382,0.0529090017080307,0.19447338581085205
fever_22861,fever,1,5,0.0,1.0,0.2,0.8745425343513489,0.7965266704559326,0.9571391940116882,0.04284527897834778,0.12545746564865112
fever_185194,fever,0,5,0.0,1.0,0.2,0.7267159223556519,0.5892374515533447,0.7981842756271362,0.06278633326292038,0.27328407764434814
fever_166940,fever,0,5,0.0,1.0,0.2,0.6206744909286499,0.4186244010925293,0.8248134851455688,0.11524400115013123,0.3793255090713501
fever_53147,fever,0,5,0.0,1.0,0.2,0.8393424153327942,0.7345364093780518,0.944736123085022,0.07497760653495789,0.1606575846672058
fever_169317,fever,0,5,0.0,1.0,0.2,0.8246752023696899,0.7266756296157837,0.9532784223556519,0.06028502434492111,0.17532479763031006
fever_77435,fever,1,5,0.0,1.0,0.2,0.8854859471321106,0.8193150758743286,0.9339045286178589,0.03703589364886284,0.1145140528678894
